date,station,pm25,pm10,no2,co,o3,so2,latitude,longitude,temperature_2m_mean,temperature_2m_min,temperature_2m_max,relative_humidity_2m_mean,relative_humidity_2m_min,relative_humidity_2m_max,precipitation_sum,wind_speed_10m_mean,wind_speed_10m_max,wind_direction_10m_mean,surface_pressure_mean,cloud_cover_mean,shortwave_radiation_sum,shortwave_radiation_mean
2021-10-11,"Vasai West, Mumbai - MPCB",23.55,157.56,16.31,1.03,21.79,20.24,19.38,72.8256,26.991666666666664,25.1,28.9,89.29166666666667,81,96,8.8,6.291666666666667,13.3,207.375,1005.9708333333332,73.04166666666667,4681.0,195.04166666666663
2021-10-12,"Vasai West, Mumbai - MPCB",43.33,157.56,19.32,1.14,21.79,20.35,19.38,72.8256,27.854166666666668,25.3,30.3,87.20833333333333,76,96,0.5,7.108333333333333,13.9,169.0,1005.35,55.79166666666666,5301.0,220.875
2021-10-13,"Vasai West, Mumbai - MPCB",52.19,157.56,23.65,1.22,21.79,20.29,19.38,72.8256,27.929166666666664,25.0,30.8,83.79166666666667,74,93,0.8999999999999999,7.041666666666667,12.2,125.70833333333331,1004.975,80.29166666666667,5556.0,231.5
2021-10-14,"Vasai West, Mumbai - MPCB",65.59,157.56,25.21,1.38,21.79,20.35,19.38,72.8256,28.383333333333336,25.1,31.7,79.95833333333333,64,93,0.0,9.475,19.2,160.83333333333334,1004.5625,72.29166666666667,5556.0,231.5
2021-10-15,"Vasai West, Mumbai - MPCB",54.41,157.56,24.43,1.39,21.79,20.53,19.38,72.8256,28.541666666666668,24.9,33.6,65.79166666666667,45,75,0.0,9.779166666666669,18.6,131.875,1002.5833333333334,49.958333333333336,5729.0,238.70833333333331
2021-10-16,"Vasai West, Mumbai - MPCB",37.6,157.56,24.62,1.25,21.79,20.57,19.38,72.8256,27.60833333333333,24.2,31.4,67.91666666666667,57,75,0.0,11.945833333333333,20.9,153.125,1001.8958333333334,9.25,5917.0,246.54166666666663
2021-10-17,"Vasai West, Mumbai - MPCB",63.87,157.56,23.35,1.43,21.79,20.68,19.38,72.8256,27.541666666666668,24.7,30.6,70.375,55,81,0.0,10.904166666666669,17.3,200.54166666666663,1002.8666666666668,34.166666666666664,5727.0,238.625
2021-10-18,"Vasai West, Mumbai - MPCB",30.67,157.56,19.33,1.22,21.79,20.36,19.38,72.8256,28.2625,25.4,30.2,77.79166666666667,67,92,0.0,13.033333333333331,19.8,289.4583333333333,1005.8916666666668,5.458333333333333,5756.0,239.83333333333331
2021-10-19,"Vasai West, Mumbai - MPCB",37.36,157.56,18.12,1.18,21.79,20.42,19.38,72.8256,27.4625,25.3,29.5,77.91666666666667,67,89,0.6000000000000001,7.8125,13.6,269.1666666666667,1009.8083333333334,30.625,5118.0,213.25
2021-10-20,"Vasai West, Mumbai - MPCB",42.03,157.56,14.64,1.17,21.79,20.23,19.38,72.8256,26.5125,23.6,29.2,81.54166666666667,67,95,0.0,9.845833333333331,18.7,189.125,1011.8916666666668,13.958333333333334,5726.0,238.58333333333331
2021-10-21,"Vasai West, Mumbai - MPCB",51.13,157.56,21.02,1.1,21.79,20.1,19.38,72.8256,27.02916666666667,23.8,31.3,77.5,53,92,0.0,10.133333333333333,17.3,164.54166666666666,1011.6083333333332,0.9583333333333334,5756.0,239.83333333333331
2021-10-22,"Vasai West, Mumbai - MPCB",67.25,157.56,22.22,1.26,21.79,20.48,19.38,72.8256,26.816666666666663,22.1,31.7,74.29166666666667,49,91,0.0,10.325,15.4,207.20833333333331,1011.4708333333332,27.45833333333333,5795.0,241.45833333333331
2021-10-23,"Vasai West, Mumbai - MPCB",52.35,157.56,19.61,1.18,21.79,20.18,19.38,72.8256,26.695833333333336,24.0,30.3,77.83333333333333,60,92,0.0,12.041666666666666,18.6,191.83333333333331,1011.8416666666668,0.0,5666.0,236.08333333333331
2021-10-24,"Vasai West, Mumbai - MPCB",43.04,157.56,6.93,1.1,21.79,20.32,19.38,72.8256,26.23333333333333,23.4,29.2,78.29166666666667,61,95,0.0,8.545833333333333,14.6,220.16666666666663,1012.425,15.416666666666666,5432.0,226.33333333333331
2021-10-25,"Vasai West, Mumbai - MPCB",43.04,157.56,6.93,1.1,21.79,20.32,19.38,72.8256,26.245833333333334,23.7,29.5,79.04166666666667,61,93,0.1,11.008333333333333,20.6,187.375,1011.6291666666666,13.208333333333334,5504.0,229.33333333333331
2021-10-26,"Vasai West, Mumbai - MPCB",43.04,157.56,6.93,1.1,21.79,20.32,19.38,72.8256,26.879166666666663,23.2,31.1,75.375,56,90,0.0,9.791666666666666,18.1,160.75,1009.975,6.5,5514.0,229.75
2021-10-27,"Vasai West, Mumbai - MPCB",43.04,157.56,6.93,1.1,21.79,20.32,19.38,72.8256,27.2,23.3,31.6,64.625,52,81,0.0,10.670833333333334,21.8,172.04166666666666,1010.3041666666668,7.916666666666667,5389.0,224.54166666666663
2021-10-28,"Vasai West, Mumbai - MPCB",43.04,157.56,6.93,1.1,21.79,20.32,19.38,72.8256,28.14583333333333,25.2,33.7,54.833333333333336,32,72,0.0,14.408333333333331,22.4,146.08333333333334,1010.6833333333334,20.70833333333333,4811.0,200.45833333333331
2021-10-29,"Vasai West, Mumbai - MPCB",40.26,157.56,25.95,1.33,21.79,30.51,19.38,72.8256,27.85,24.4,32.7,43.625,25,57,0.0,15.354166666666666,24.3,123.125,1011.8291666666668,61.875,5695.0,237.29166666666663
2021-10-30,"Vasai West, Mumbai - MPCB",48.19,120.76,29.98,1.3,21.79,31.6,19.38,72.8256,27.33333333333333,23.7,32.7,45.625,31,70,0.0,13.529166666666669,21.1,153.66666666666666,1012.1,87.375,5377.0,224.04166666666663
2021-10-31,"Vasai West, Mumbai - MPCB",82.27,160.77,39.27,1.55,21.79,36.29,19.38,72.8256,27.445833333333336,24.5,31.5,54.29166666666666,40,71,0.0,11.275,17.6,159.58333333333334,1011.0333333333332,30.75,5429.0,226.20833333333331
2021-11-01,"Vasai West, Mumbai - MPCB",76.94,153.63,33.98,1.41,21.79,35.13,19.38,72.8256,26.7375,22.8,30.8,66.41666666666667,54,77,0.0,8.424999999999999,14.4,159.91666666666666,1009.675,69.83333333333333,5294.0,220.58333333333331
2021-11-02,"Vasai West, Mumbai - MPCB",69.75,151.43,31.78,1.64,21.79,36.3,19.38,72.8256,27.59583333333333,23.1,32.7,63.958333333333336,47,77,0.0,9.820833333333333,14.8,139.5,1009.2083333333334,57.125,5127.0,213.625
2021-11-03,"Vasai West, Mumbai - MPCB",63.17,140.1,24.04,1.52,21.79,36.75,19.38,72.8256,28.2,24.2,33.3,54.91666666666666,39,71,0.0,12.4125,22.0,155.0,1009.2458333333334,55.5,5353.0,223.04166666666663
2021-11-04,"Vasai West, Mumbai - MPCB",73.77,205.95,22.01,2.02,21.79,37.44,19.38,72.8256,28.204166666666666,25.7,32.1,54.04166666666666,41,67,0.0,10.666666666666666,17.7,149.125,1008.9041666666668,82.875,5139.0,214.125
2021-11-05,"Vasai West, Mumbai - MPCB",68.02,228.43,23.24,1.83,21.79,39.11,19.38,72.8256,28.325,25.2,32.4,64.83333333333333,50,73,0.0,10.2875,16.6,163.70833333333334,1008.675,86.91666666666667,4556.0,189.83333333333331
2021-11-06,"Vasai West, Mumbai - MPCB",53.09,117.97,15.58,1.33,21.79,38.68,19.38,72.8256,26.691666666666663,24.7,29.7,78.375,63,93,0.1,9.216666666666669,16.3,151.45833333333334,1008.2041666666668,99.91666666666669,3770.0,157.08333333333334
2021-11-07,"Vasai West, Mumbai - MPCB",58.79,124.43,16.72,1.4,21.79,36.43,19.38,72.8256,27.133333333333336,25.0,30.7,69.45833333333333,52,82,0.0,9.4625,13.6,120.125,1007.675,99.375,2270.0,94.58333333333331
2021-11-08,"Vasai West, Mumbai - MPCB",77.17,155.46,20.46,1.51,21.79,37.11,19.38,72.8256,27.20833333333333,24.0,32.1,61.29166666666666,42,76,0.0,11.3375,16.8,125.95833333333331,1009.1958333333332,40.16666666666666,5168.0,215.33333333333331
2021-11-09,"Vasai West, Mumbai - MPCB",79.72,176.66,30.91,1.57,21.79,39.15,19.38,72.8256,26.291666666666668,21.5,32.3,58.125,32,74,0.0,10.020833333333334,17.2,119.66666666666669,1010.2416666666668,37.958333333333336,5293.0,220.54166666666663
2021-11-10,"Vasai West, Mumbai - MPCB",76.19,138.33,29.27,1.52,21.79,42.79,19.38,72.8256,26.570833333333336,22.7,32.1,51.0,31,79,0.0,11.654166666666669,18.5,142.08333333333334,1009.5875,93.95833333333331,5222.0,217.58333333333331
2021-11-11,"Vasai West, Mumbai - MPCB",86.51,169.97,36.28,1.7,21.79,47.89,19.38,72.8256,26.78333333333333,22.5,32.3,44.41666666666666,29,75,0.0,13.708333333333334,18.6,108.83333333333331,1008.0875,78.875,5266.0,219.41666666666663
2021-11-12,"Vasai West, Mumbai - MPCB",77.0,142.67,29.91,1.73,21.79,54.85,19.38,72.8256,26.42083333333333,22.5,31.8,46.79166666666666,34,65,0.0,12.65,21.7,118.70833333333331,1007.7291666666666,81.33333333333333,4769.0,198.70833333333331
2021-11-13,"Vasai West, Mumbai - MPCB",93.83,179.33,28.23,1.98,21.79,30.31,19.38,72.8256,27.116666666666664,23.3,31.9,57.625,46,70,0.0,12.695833333333333,19.2,167.20833333333334,1007.5083333333332,63.66666666666666,5027.0,209.45833333333331
2021-11-14,"Vasai West, Mumbai - MPCB",87.29,191.02,26.55,1.64,21.79,36.2,19.38,72.8256,28.025,25.4,32.1,63.708333333333336,52,73,0.0,11.629166666666668,18.1,163.91666666666666,1007.0916666666668,52.25,4903.0,204.29166666666663
2021-11-15,"Vasai West, Mumbai - MPCB",82.38,223.64,24.28,1.65,21.79,36.13,19.38,72.8256,27.775,25.0,31.7,64.70833333333333,53,74,0.0,13.625,21.9,188.25,1005.8541666666666,76.08333333333333,4922.0,205.08333333333331
2021-11-16,"Vasai West, Mumbai - MPCB",74.38,222.13,21.73,1.71,21.79,36.63,19.38,72.8256,28.5,25.3,33.4,63.375,49,72,0.0,12.066666666666668,21.7,167.70833333333334,1005.1166666666668,98.70833333333331,4635.0,193.125
2021-11-17,"Vasai West, Mumbai - MPCB",63.24,146.21,19.87,1.38,21.79,36.17,19.38,72.8256,27.941666666666663,24.4,32.1,72.41666666666667,54,97,2.4,7.904166666666666,16.0,155.125,1006.7583333333332,99.91666666666669,3070.0,127.91666666666669
2021-11-18,"Vasai West, Mumbai - MPCB",32.19,101.25,14.79,1.2,21.79,35.39,19.38,72.8256,26.354166666666668,24.0,30.5,83.375,64,95,3.9,8.266666666666667,13.7,178.20833333333334,1007.2125,80.0,4446.0,185.25
2021-11-19,"Vasai West, Mumbai - MPCB",40.16,113.53,18.78,1.3,21.79,34.93,19.38,72.8256,26.916666666666668,23.6,31.6,82.45833333333333,62,96,2.5,9.058333333333334,15.4,141.41666666666666,1004.9666666666668,74.33333333333333,4567.0,190.29166666666663
2021-11-20,"Vasai West, Mumbai - MPCB",54.33,152.21,23.39,1.5,21.79,35.27,19.38,72.8256,27.870833333333334,24.3,32.8,77.66666666666667,53,94,1.9,7.574999999999999,17.1,108.41666666666669,1004.15,82.41666666666667,4557.0,189.875
2021-11-21,"Vasai West, Mumbai - MPCB",26.8,73.29,12.15,1.13,21.79,35.04,19.38,72.8256,28.070833333333336,25.0,32.8,76.41666666666667,56,97,10.3,8.104166666666666,13.3,120.5,1006.8916666666668,92.04166666666669,4220.0,175.83333333333334
2021-11-22,"Vasai West, Mumbai - MPCB",27.12,102.01,16.4,1.3,21.79,35.07,19.38,72.8256,26.804166666666664,24.9,29.2,86.16666666666667,74,96,1.4,6.125,10.5,171.66666666666666,1010.2958333333332,63.708333333333336,3439.0,143.29166666666666
2021-11-23,"Vasai West, Mumbai - MPCB",29.68,109.13,15.73,1.3,21.79,35.16,19.38,72.8256,27.09583333333333,24.3,29.9,85.66666666666667,73,96,0.0,8.8125,17.3,197.16666666666663,1009.7416666666668,37.29166666666666,4391.0,182.95833333333331
2021-11-24,"Vasai West, Mumbai - MPCB",69.59,153.86,19.54,1.48,21.79,35.92,19.38,72.8256,28.025,25.6,31.9,78.625,62,96,0.2,10.708333333333334,16.9,195.5,1009.4416666666668,46.16666666666666,4491.0,187.125
2021-11-25,"Vasai West, Mumbai - MPCB",69.73,157.56,28.86,1.49,21.79,34.53,19.38,72.8256,27.95833333333333,24.6,32.0,68.20833333333333,55,82,0.0,10.3625,18.4,141.79166666666666,1010.0375,33.958333333333336,4633.0,193.04166666666663
2021-11-26,"Vasai West, Mumbai - MPCB",69.63,174.75,23.12,1.55,21.79,34.48,19.38,72.8256,27.116666666666664,23.0,31.7,67.79166666666667,53,82,0.0,9.425,16.6,145.20833333333334,1010.5291666666668,13.375,4841.0,201.70833333333331
2021-11-27,"Vasai West, Mumbai - MPCB",76.03,195.82,30.27,1.56,21.79,34.53,19.38,72.8256,26.4375,21.7,32.1,70.5,44,85,0.0,8.879166666666666,15.9,126.54166666666669,1010.475,84.375,4836.0,201.5
2021-11-28,"Vasai West, Mumbai - MPCB",72.52,187.93,35.95,1.53,21.79,35.06,19.38,72.8256,26.129166666666663,21.5,31.6,60.41666666666666,38,79,0.0,8.841666666666667,16.6,136.41666666666666,1011.0541666666668,81.25,4743.0,197.625
2021-11-29,"Vasai West, Mumbai - MPCB",67.88,187.49,44.68,1.68,21.79,35.85,19.38,72.8256,26.53333333333333,21.8,32.4,48.0,36,60,0.0,10.308333333333334,21.0,117.08333333333331,1011.1958333333332,95.75,4476.0,186.5
2021-11-30,"Vasai West, Mumbai - MPCB",68.31,181.42,36.21,1.64,21.79,36.23,19.38,72.8256,27.675,24.3,31.6,54.29166666666666,40,79,0.3,9.491666666666667,14.9,160.875,1010.375,92.95833333333331,3186.0,132.75
2021-12-01,"Vasai West, Mumbai - MPCB",66.28,153.16,19.43,1.33,21.79,35.13,19.38,72.8256,23.4125,20.6,25.5,76.83333333333333,57,91,39.1,11.779166666666669,19.9,61.0,1010.5791666666668,99.95833333333331,859.0,35.791666666666664
2021-12-02,"Vasai West, Mumbai - MPCB",41.56,111.66,17.61,1.45,21.79,34.78,19.38,72.8256,22.21666666666667,19.9,24.3,86.79166666666667,79,95,56.9,12.216666666666669,28.4,54.0,1009.425,100.0,1582.0,65.91666666666667
2021-12-03,"Vasai West, Mumbai - MPCB",57.16,155.88,19.57,1.6,21.79,34.91,19.38,72.8256,24.391666666666666,22.2,27.2,87.125,76,95,0.4,6.666666666666667,10.2,145.0,1010.5041666666666,52.16666666666666,3560.0,148.33333333333334
2021-12-04,"Vasai West, Mumbai - MPCB",65.17,300.1,23.48,1.74,21.79,36.37,19.38,72.8256,24.525,21.8,28.0,86.41666666666667,71,96,0.1,6.6125,12.3,144.75,1011.0041666666666,14.541666666666666,4351.0,181.29166666666663
2021-12-05,"Vasai West, Mumbai - MPCB",67.43,270.06,31.55,1.81,21.79,35.28,19.38,72.8256,24.02916666666667,21.0,26.7,86.625,75,93,0.6,6.6125,10.0,154.25,1011.5791666666668,24.5,3715.0,154.79166666666666
2021-12-06,"Vasai West, Mumbai - MPCB",66.04,175.85,37.78,1.43,21.79,39.32,19.38,72.8256,24.316666666666663,20.2,28.8,81.0,60,94,0.0,11.483333333333334,20.1,110.16666666666669,1011.4041666666668,3.5,4571.0,190.45833333333331
2021-12-07,"Vasai West, Mumbai - MPCB",87.31,304.16,31.22,2.11,21.79,25.89,19.38,72.8256,25.741666666666664,22.9,30.6,70.58333333333333,51,79,0.0,12.275,17.0,113.45833333333331,1011.5083333333332,6.125,4473.0,186.375
2021-12-08,"Vasai West, Mumbai - MPCB",92.47,221.91,27.12,1.74,21.79,20.16,19.38,72.8256,25.929166666666664,22.7,31.2,65.33333333333333,37,78,0.0,11.6375,15.8,128.16666666666666,1011.6708333333332,18.25,4633.0,193.04166666666663
2021-12-09,"Vasai West, Mumbai - MPCB",88.01,233.89,29.24,1.73,21.79,20.58,19.38,72.8256,25.454166666666666,22.8,29.6,70.66666666666667,62,81,0.0,12.283333333333331,19.4,131.04166666666666,1013.1291666666666,25.416666666666668,4359.0,181.625
2021-12-10,"Vasai West, Mumbai - MPCB",82.64,208.16,26.58,1.6,21.79,20.73,19.38,72.8256,26.104166666666668,23.0,30.9,65.29166666666667,50,78,0.0,12.1125,15.5,120.5,1013.5875,16.625,4409.0,183.70833333333331
2021-12-11,"Vasai West, Mumbai - MPCB",82.66,208.16,38.36,2.27,21.79,20.75,19.38,72.8256,25.766666666666666,22.8,30.5,67.45833333333333,53,78,0.0,11.070833333333333,15.6,121.58333333333331,1013.0833333333334,26.666666666666668,4523.0,188.45833333333331
2021-12-12,"Vasai West, Mumbai - MPCB",72.1,234.24,35.08,1.77,21.79,20.87,19.38,72.8256,25.4,21.8,31.3,69.08333333333333,37,83,0.0,10.25,15.6,129.91666666666666,1013.0208333333334,20.20833333333333,4629.0,192.875
2021-12-13,"Vasai West, Mumbai - MPCB",67.0,205.78,39.65,1.7,21.79,21.53,19.38,72.8256,24.17083333333333,20.6,28.5,70.29166666666667,58,82,0.0,8.904166666666667,15.0,168.66666666666666,1012.5875,13.0,4554.0,189.75
2021-12-14,"Vasai West, Mumbai - MPCB",79.55,200.05,32.99,1.74,21.79,21.88,19.38,72.8256,23.3375,19.3,27.9,72.16666666666667,58,84,0.0,11.341666666666669,18.4,141.16666666666666,1012.4125,59.16666666666666,4621.0,192.54166666666663
2021-12-15,"Vasai West, Mumbai - MPCB",95.71,248.11,35.46,1.87,21.79,21.43,19.38,72.8256,22.870833333333334,19.3,26.9,77.41666666666667,66,88,0.0,10.091666666666669,15.9,162.75,1012.5583333333334,94.41666666666669,4365.0,181.875
2021-12-16,"Vasai West, Mumbai - MPCB",95.71,326.89,45.47,2.02,21.79,22.22,19.38,72.8256,22.89583333333333,19.2,27.4,80.25,67,92,0.0,11.4375,19.1,152.875,1013.4583333333334,58.208333333333336,4418.0,184.08333333333331
2021-12-17,"Vasai West, Mumbai - MPCB",86.68,244.05,30.55,1.74,21.79,21.4,19.38,72.8256,23.166666666666668,19.8,27.2,72.45833333333333,65,81,0.0,13.529166666666669,17.1,159.375,1013.9666666666668,56.208333333333336,4439.0,184.95833333333331
2021-12-18,"Vasai West, Mumbai - MPCB",91.07,276.59,35.71,1.8,21.79,21.39,19.38,72.8256,23.554166666666664,18.4,28.3,72.41666666666667,56,89,0.0,9.883333333333333,15.7,116.875,1013.7291666666666,5.125,4611.0,192.125
2021-12-19,"Vasai West, Mumbai - MPCB",79.0,252.09,34.98,1.76,21.79,22.07,19.38,72.8256,23.8375,20.9,28.3,66.79166666666667,50,81,0.0,11.5125,15.1,156.95833333333334,1014.15,0.0,4625.0,192.70833333333331
2021-12-20,"Vasai West, Mumbai - MPCB",92.56,257.78,37.41,1.78,21.79,21.57,19.38,72.8256,23.120833333333334,18.4,28.7,69.875,48,84,0.0,9.670833333333333,15.5,142.125,1014.0416666666666,2.583333333333333,4624.0,192.66666666666663
2021-12-21,"Vasai West, Mumbai - MPCB",91.64,277.61,35.75,2.03,21.79,21.82,19.38,72.8256,22.4375,17.4,27.3,73.83333333333333,59,86,0.0,8.404166666666667,13.1,164.83333333333334,1013.775,13.625,4620.0,192.5
2021-12-22,"Vasai West, Mumbai - MPCB",92.24,279.21,49.19,2.01,21.79,22.3,19.38,72.8256,22.25,17.7,27.2,76.875,60,90,0.0,7.579166666666667,13.4,195.08333333333331,1012.4416666666666,18.75,4590.0,191.25
2021-12-23,"Vasai West, Mumbai - MPCB",81.33,315.68,50.07,2.13,21.79,22.97,19.38,72.8256,22.3875,18.5,27.3,73.66666666666667,55,93,0.0,8.258333333333333,12.6,163.04166666666666,1011.9833333333332,3.083333333333333,4653.0,193.875
2021-12-24,"Vasai West, Mumbai - MPCB",86.54,357.67,51.34,2.05,21.79,22.38,19.38,72.8256,21.525,18.1,25.5,83.41666666666667,64,95,0.0,7.7625,13.2,164.54166666666666,1012.4583333333334,5.333333333333333,4622.0,192.58333333333331
2021-12-25,"Vasai West, Mumbai - MPCB",67.38,192.0,27.26,1.83,21.79,23.83,19.38,72.8256,21.7,17.9,25.8,81.29166666666667,63,95,0.0,9.108333333333333,16.3,159.33333333333334,1013.1791666666668,28.416666666666668,4604.0,191.83333333333331
2021-12-26,"Vasai West, Mumbai - MPCB",80.3,250.0,33.1,1.8,21.79,19.92,19.38,72.8256,22.7,18.7,27.7,75.91666666666667,57,90,0.0,11.641666666666666,20.2,138.20833333333334,1013.7166666666668,30.875,4615.0,192.29166666666663
2021-12-27,"Vasai West, Mumbai - MPCB",75.72,248.0,34.67,1.9,21.79,20.31,19.38,72.8256,23.475,19.3,29.4,68.33333333333333,50,78,0.0,11.291666666666666,15.8,136.54166666666666,1013.3375,41.625,4630.0,192.91666666666663
2021-12-28,"Vasai West, Mumbai - MPCB",86.08,233.82,30.09,1.84,21.79,20.86,19.38,72.8256,22.804166666666664,19.3,27.0,72.0,57,82,0.0,12.9375,22.4,162.79166666666666,1012.7666666666668,18.416666666666668,4602.0,191.75
2021-12-29,"Vasai West, Mumbai - MPCB",45.77,126.97,23.15,1.54,21.79,20.62,19.38,72.8256,22.70833333333333,19.4,26.9,64.45833333333333,48,76,0.0,16.1125,23.5,136.875,1013.1041666666666,14.541666666666666,4603.0,191.79166666666663
2021-12-30,"Vasai West, Mumbai - MPCB",45.77,180.83,31.23,1.88,21.79,20.33,19.38,72.8256,23.375,19.5,29.2,64.0,46,76,0.0,13.35,23.1,132.91666666666666,1013.8125,16.75,4570.0,190.41666666666663
2021-12-31,"Vasai West, Mumbai - MPCB",45.77,204.85,28.95,1.87,21.79,20.42,19.38,72.8256,25.1125,22.5,30.7,64.70833333333333,42,77,0.0,14.066666666666668,19.1,138.0,1014.5666666666666,11.083333333333334,4284.0,178.5
2022-01-01,"Vasai West, Mumbai - MPCB",45.77,246.19,35.9,2.01,21.79,20.68,19.38,72.8256,25.025,21.8,30.9,62.958333333333336,41,73,0.0,11.370833333333332,16.2,134.5,1014.9541666666668,34.833333333333336,4449.0,185.375
2022-01-02,"Vasai West, Mumbai - MPCB",45.77,225.21,33.01,1.9,21.79,22.08,19.38,72.8256,24.745833333333334,21.3,29.7,64.04166666666667,49,76,0.0,9.329166666666667,14.2,135.66666666666666,1013.7625,1.6666666666666667,4520.0,188.33333333333331
2022-01-03,"Vasai West, Mumbai - MPCB",45.77,301.37,34.78,2.45,21.79,21.23,19.38,72.8256,25.0375,21.0,30.5,66.41666666666667,44,81,0.0,9.158333333333331,13.7,151.20833333333334,1013.0875,45.25,4357.0,181.54166666666663
2022-01-04,"Vasai West, Mumbai - MPCB",79.93,270.41,36.2,2.09,21.79,21.98,19.38,72.8256,24.75,20.8,30.3,69.54166666666667,46,80,0.0,8.104166666666666,15.1,149.125,1013.0041666666666,9.416666666666666,4574.0,190.58333333333331
2022-01-05,"Vasai West, Mumbai - MPCB",86.81,293.85,29.61,2.08,21.79,25.92,19.38,72.8256,23.97083333333333,20.4,27.7,77.41666666666667,61,92,0.0,8.233333333333333,14.8,201.625,1012.5916666666668,6.5,4541.0,189.20833333333331
2022-01-06,"Vasai West, Mumbai - MPCB",67.17,212.02,22.55,1.8,21.79,23.77,19.38,72.8256,23.508333333333336,20.4,27.2,77.66666666666667,63,93,0.0,9.704166666666667,16.9,156.25,1012.2208333333332,11.875,4456.0,185.66666666666663
2022-01-07,"Vasai West, Mumbai - MPCB",84.77,252.05,31.85,2.04,21.79,25.41,19.38,72.8256,23.054166666666664,19.3,26.8,78.29166666666667,61,94,0.0,7.541666666666667,15.1,191.5,1011.5666666666666,18.0,4216.0,175.66666666666666
2022-01-08,"Vasai West, Mumbai - MPCB",47.72,189.46,27.16,1.76,21.79,25.81,19.38,72.8256,22.45833333333333,20.9,24.9,81.66666666666667,68,95,1.7,9.729166666666666,17.5,178.66666666666666,1012.9458333333332,54.79166666666666,3469.0,144.54166666666666
2022-01-09,"Vasai West, Mumbai - MPCB",21.83,67.39,17.06,1.39,21.79,22.35,19.38,72.8256,21.329166666666666,18.6,24.9,52.16666666666666,34,77,0.0,16.3625,22.7,148.0,1013.1833333333334,3.1666666666666665,4873.0,203.04166666666663
2022-01-10,"Vasai West, Mumbai - MPCB",31.12,84.6,21.04,1.48,21.79,22.92,19.38,72.8256,19.5625,16.0,23.9,53.04166666666666,36,72,0.0,16.154166666666665,24.1,137.0,1013.2333333333332,0.0,4985.0,207.70833333333331
2022-01-11,"Vasai West, Mumbai - MPCB",49.85,165.63,35.07,1.79,21.79,24.26,19.38,72.8256,20.17083333333333,15.0,24.4,67.79166666666667,54,86,0.0,10.545833333333333,16.9,149.08333333333334,1012.6708333333332,0.0,4859.0,202.45833333333331
2022-01-12,"Vasai West, Mumbai - MPCB",57.48,135.38,25.79,1.65,21.79,25.67,19.38,72.8256,20.829166666666666,16.5,24.8,64.125,57,74,0.0,15.575,19.9,142.91666666666666,1012.3916666666668,1.1666666666666667,4870.0,202.91666666666663
2022-01-13,"Vasai West, Mumbai - MPCB",65.19,163.55,26.01,1.86,21.79,26.78,19.38,72.8256,20.95416666666667,15.8,25.7,65.79166666666667,51,80,0.0,10.645833333333334,17.0,123.625,1011.425,3.458333333333333,4773.0,198.875
2022-01-14,"Vasai West, Mumbai - MPCB",82.12,189.33,22.19,1.85,21.79,23.26,19.38,72.8256,21.5625,17.8,25.5,73.33333333333333,59,85,0.1,9.845833333333331,17.1,152.25,1011.4708333333332,35.083333333333336,4643.0,193.45833333333331
2022-01-15,"Vasai West, Mumbai - MPCB",73.89,177.37,18.48,1.88,21.79,21.31,19.38,72.8256,23.241666666666664,19.7,29.0,61.79166666666666,38,72,0.0,14.429166666666667,21.3,129.125,1012.0333333333332,18.5,4901.0,204.20833333333331
