country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","09-07-2026 18:00:00",25.7808257,84.7446768,SO2,20,25,21
India,"Andhra Pradesh",Vijayawada,"HB Colony, Vijayawada - APPCB","09-07-2026 18:00:00",16.536107,80.594233,NO2,7,25,11
India,"Andhra Pradesh",Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","09-07-2026 18:00:00",16.554731,80.64911,PM2.5,NA,NA,NA
India,"Andhra Pradesh",Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","09-07-2026 18:00:00",16.509717,80.612222,NH3,3,8,5
India,"Andhra Pradesh",Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","09-07-2026 18:00:00",16.509717,80.612222,CO,21,35,27
India,"Andhra Pradesh",Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","09-07-2026 18:00:00",17.72,83.3,CO,1,25,16
India,Assam,Guwahati,"IITG, Guwahati - PCBA","09-07-2026 18:00:00",26.2028636,91.70046436,CO,6,8,7
India,"Andhra Pradesh",Amaravati,"Secretariat, Amaravati - APPCB","09-07-2026 18:00:00",16.5150833,80.5181667,NO2,13,41,18
India,"Andhra Pradesh",Amaravati,"Secretariat, Amaravati - APPCB","09-07-2026 18:00:00",16.5150833,80.5181667,SO2,11,36,20
India,"Andhra Pradesh",Amaravati,"Secretariat, Amaravati - APPCB","09-07-2026 18:00:00",16.5150833,80.5181667,CO,1,30,11
India,"Andhra Pradesh",Anantapur,"Gulzarpet, Anantapur - APPCB","09-07-2026 18:00:00",14.675886,77.593027,OZONE,29,56,42
India,"Andhra Pradesh",Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","09-07-2026 18:00:00",13.20488,79.097889,CO,14,27,21
India,"Andhra Pradesh",Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","09-07-2026 18:00:00",13.20488,79.097889,OZONE,43,66,52
India,"Andhra Pradesh",Eluru,"District Court, Eluru - APPCB","09-07-2026 18:00:00",16.711754,81.092095,SO2,14,21,19
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","09-07-2026 18:00:00",30.379589,76.778328,PM2.5,17,53,36
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","09-07-2026 18:00:00",30.379589,76.778328,SO2,15,32,22
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","09-07-2026 18:00:00",30.379589,76.778328,OZONE,14,15,15
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","09-07-2026 18:00:00",28.6701,76.9254,PM2.5,24,84,45
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","09-07-2026 18:00:00",28.6701,76.9254,CO,44,48,47
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","09-07-2026 18:00:00",28.806223,76.141105,PM10,36,100,70
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","09-07-2026 18:00:00",28.593883,76.270653,PM2.5,10,154,67
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","09-07-2026 18:00:00",28.593883,76.270653,OZONE,31,37,34
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","09-07-2026 18:00:00",28.39072,77.30059,PM2.5,61,223,80
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","09-07-2026 18:00:00",28.39072,77.30059,PM10,80,175,97
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","09-07-2026 18:00:00",28.39072,77.30059,NO2,23,27,25
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","09-07-2026 18:00:00",28.4417,77.3217,PM10,NA,NA,NA
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","09-07-2026 18:00:00",28.4417,77.3217,CO,27,79,53
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","09-07-2026 18:00:00",28.376058,77.315741,PM10,44,261,88
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","09-07-2026 18:00:00",28.376058,77.315741,NO2,30,33,31
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","09-07-2026 18:00:00",28.376058,77.315741,NH3,8,9,8
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","09-07-2026 18:00:00",21.755417,72.139056,OZONE,13,17,15
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","09-07-2026 18:00:00",23.243639,72.68994,NH3,0,2,1
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","09-07-2026 18:00:00",23.243639,72.68994,OZONE,2,102,15
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","09-07-2026 18:00:00",23.163798,72.677768,CO,14,38,23
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","09-07-2026 18:00:00",23.59315,72.372792,NO2,8,11,9
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","09-07-2026 18:00:00",22.248853,70.776774,NO2,49,65,58
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","09-07-2026 18:00:00",21.217779,72.834787,NO2,3,36,17
India,Gujarat,Surat,"Science Center, Surat - SMC","09-07-2026 18:00:00",21.170046,72.795405,PM10,NA,NA,NA
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","09-07-2026 18:00:00",22.320153,73.216285,PM10,66,106,84
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","09-07-2026 18:00:00",22.320153,73.216285,NH3,2,3,2
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","09-07-2026 18:00:00",20.362421,72.918013,NH3,4,4,4
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","09-07-2026 18:00:00",20.362421,72.918013,CO,NA,NA,NA
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","09-07-2026 18:00:00",28.60909,77.0325413,PM2.5,54,72,61
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","09-07-2026 18:00:00",28.60909,77.0325413,SO2,11,21,15
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","09-07-2026 18:00:00",28.594004,76.909423,PM10,13,54,31
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","09-07-2026 18:00:00",28.594004,76.909423,NO2,7,29,14
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","09-07-2026 18:00:00",28.594004,76.909423,SO2,6,9,7
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","09-07-2026 18:00:00",28.615828,77.271992,NO2,17,64,36
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","09-07-2026 18:00:00",28.615828,77.271992,OZONE,6,13,9
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","09-07-2026 18:00:00",28.674045,77.131023,SO2,31,49,38
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","09-07-2026 18:00:00",28.6514781,77.1473105,NO2,14,54,35
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","09-07-2026 18:00:00",28.6514781,77.1473105,SO2,2,18,10
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","09-07-2026 18:00:00",28.493624,77.201159,PM2.5,0,19,9
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","09-07-2026 18:00:00",28.493624,77.201159,PM10,3,49,22
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","09-07-2026 18:00:00",28.493624,77.201159,SO2,3,4,4
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM","09-07-2026 18:00:00",28.5627763,77.1180053,PM2.5,3,43,16
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM","09-07-2026 18:00:00",28.5627763,77.1180053,PM10,5,67,25
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM","09-07-2026 18:00:00",28.5627763,77.1180053,OZONE,45,69,58
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","09-07-2026 18:00:00",28.5504249,77.2159377,PM10,NA,NA,NA
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","09-07-2026 18:00:00",28.5504249,77.2159377,NO2,9,29,18
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","09-07-2026 18:00:00",28.5504249,77.2159377,OZONE,8,15,10
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","09-07-2026 18:00:00",28.656756,77.227234,PM10,NA,NA,NA
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","09-07-2026 18:00:00",28.656756,77.227234,SO2,15,33,24
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","09-07-2026 18:00:00",28.636429,77.201067,SO2,4,18,12
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","09-07-2026 18:00:00",28.636429,77.201067,CO,88,91,89
India,Delhi,Delhi,"Pusa, Delhi - DPCC","09-07-2026 18:00:00",28.639652,77.146275,PM2.5,2,70,19
India,Delhi,Delhi,"Pusa, Delhi - DPCC","09-07-2026 18:00:00",28.639652,77.146275,PM10,3,101,32
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","09-07-2026 18:00:00",23.023389,72.515201,NO2,19,26,20
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","09-07-2026 18:00:00",23.002657,72.591912,SO2,11,52,24
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","09-07-2026 18:00:00",23.002657,72.591912,OZONE,21,62,52
India,Delhi,Delhi,"ITO, Delhi - CPCB","09-07-2026 18:00:00",28.628624,77.24106,OZONE,31,50,41
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","09-07-2026 18:00:00",28.563262,77.186937,NO2,15,62,31
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","09-07-2026 18:00:00",28.563262,77.186937,NH3,5,6,6
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","09-07-2026 18:00:00",28.6573814,77.1585447,CO,62,70,67
India,Delhi,Delhi,"Alipur, Delhi - DPCC","09-07-2026 18:00:00",28.815329,77.15301,NO2,11,24,16
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","09-07-2026 18:00:00",28.5918245,77.2273074,PM10,2,63,23
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","09-07-2026 18:00:00",28.5918245,77.2273074,NH3,NA,NA,NA
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","09-07-2026 18:00:00",28.5918245,77.2273074,SO2,NA,NA,NA
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","09-07-2026 18:00:00",28.5918245,77.2273074,OZONE,11,50,30
India,Delhi,Delhi,"Narela, Delhi - DPCC","09-07-2026 18:00:00",28.822836,77.101981,PM2.5,NA,NA,NA
India,Delhi,Delhi,"JNU, Delhi - DPCC","09-07-2026 18:00:00",28.540721,77.168544,PM2.5,2,50,23
India,Delhi,Delhi,"JNU, Delhi - DPCC","09-07-2026 18:00:00",28.540721,77.168544,NO2,9,44,18
India,Delhi,Delhi,"JNU, Delhi - DPCC","09-07-2026 18:00:00",28.540721,77.168544,OZONE,22,40,31
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM","09-07-2026 18:00:00",28.4706914,77.1099364,PM10,NA,NA,NA
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","09-07-2026 18:00:00",29.503664,75.467934,PM10,25,118,54
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","09-07-2026 18:00:00",28.422681,77.148944,NH3,NA,NA,NA
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","09-07-2026 18:00:00",28.4227,77.0667,SO2,4,8,7
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","09-07-2026 18:00:00",28.4501238,77.0263051,SO2,1,9,4
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","09-07-2026 18:00:00",29.14056,75.744941,NO2,NA,NA,NA
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","09-07-2026 18:00:00",29.14056,75.744941,SO2,NA,NA,NA
India,Haryana,Jind,"Police Lines, Jind - HSPCB","09-07-2026 18:00:00",29.307814,76.337619,OZONE,9,14,11
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","09-07-2026 18:00:00",29.8006,76.4155,NO2,20,26,22
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","09-07-2026 18:00:00",29.8006,76.4155,SO2,20,37,33
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","09-07-2026 18:00:00",29.6953,77.0027,NO2,9,20,14
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","09-07-2026 18:00:00",29.6953,77.0027,CO,44,56,50
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","09-07-2026 18:00:00",28.570173,76.933762,NH3,4,12,7
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","09-07-2026 18:00:00",28.570173,76.933762,SO2,7,11,8
India,Delhi,Delhi,"Mundka, Delhi - DPCC","09-07-2026 18:00:00",28.684678,77.076574,PM10,12,74,29
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","09-07-2026 18:00:00",28.699793,77.165453,PM2.5,8,57,21
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","09-07-2026 18:00:00",28.699793,77.165453,NH3,8,16,11
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","09-07-2026 18:00:00",28.699793,77.165453,CO,10,114,53
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","09-07-2026 18:00:00",28.498571,77.26484,PM10,1,48,21
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","09-07-2026 18:00:00",28.498571,77.26484,CO,21,31,24
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","09-07-2026 18:00:00",28.647622,77.315809,PM2.5,13,238,73
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","09-07-2026 18:00:00",28.695381,77.181665,OZONE,5,6,6
India,Delhi,Delhi,"ITO, Delhi - CPCB","09-07-2026 18:00:00",28.628624,77.24106,PM2.5,9,74,29
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","09-07-2026 18:00:00",28.58028,77.233829,PM10,10,103,48
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","09-07-2026 18:00:00",28.58028,77.233829,NH3,7,75,39
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","09-07-2026 18:00:00",28.531346,77.190156,PM2.5,2,48,19
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","09-07-2026 18:00:00",28.530785,77.271255,PM2.5,2,68,24
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","09-07-2026 18:00:00",28.530785,77.271255,SO2,7,15,11
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","09-07-2026 18:00:00",28.672342,77.31526,PM2.5,5,78,32
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","09-07-2026 18:00:00",28.672342,77.31526,PM10,13,51,28
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","09-07-2026 18:00:00",28.672342,77.31526,OZONE,19,36,29
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","09-07-2026 18:00:00",28.73282,77.170633,PM2.5,2,247,71
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","09-07-2026 18:00:00",28.73282,77.170633,PM10,80,143,107
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","09-07-2026 18:00:00",28.73282,77.170633,NH3,1,6,5
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","09-07-2026 18:00:00",23.107969,72.574648,SO2,4,18,11
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","09-07-2026 18:00:00",23.020509,72.579261,PM2.5,24,51,34
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","09-07-2026 18:00:00",22.977134,72.553024,PM2.5,15,47,28
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","09-07-2026 18:00:00",22.977134,72.553024,OZONE,11,13,12
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","09-07-2026 18:00:00",23.076793,72.627874,NH3,3,8,5
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","09-07-2026 18:00:00",21.613267,73.010555,NH3,7,7,7
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","09-07-2026 18:00:00",21.613267,73.010555,OZONE,NA,NA,NA
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","09-07-2026 18:00:00",21.755417,72.139056,SO2,6,7,7
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","09-07-2026 18:00:00",13.94,75.555917,SO2,2,6,5
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","09-07-2026 18:00:00",13.94,75.555917,OZONE,44,49,47
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","09-07-2026 18:00:00",16.802639,75.722694,NH3,4,4,4
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","09-07-2026 18:00:00",16.802639,75.722694,CO,12,37,23
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","09-07-2026 18:00:00",16.7602,77.1428,PM2.5,NA,NA,NA
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","09-07-2026 18:00:00",16.7602,77.1428,NO2,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","09-07-2026 18:00:00",11.875,75.3732,NH3,1,1,1
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","09-07-2026 18:00:00",8.8787,76.6073,NH3,1,1,1
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","09-07-2026 18:00:00",8.5149093,76.9435879,PM2.5,7,27,18
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","09-07-2026 18:00:00",8.5149093,76.9435879,NH3,0,0,0
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","09-07-2026 18:00:00",8.5637,76.8865,NO2,6,7,6
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","09-07-2026 18:00:00",8.5637,76.8865,CO,20,23,22
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","09-07-2026 18:00:00",10.5324,76.2159,PM2.5,NA,NA,NA
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","09-07-2026 18:00:00",10.5324,76.2159,NO2,NA,NA,NA
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","09-07-2026 18:00:00",10.5324,76.2159,NH3,NA,NA,NA
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","09-07-2026 18:00:00",10.5324,76.2159,CO,16,22,19
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","09-07-2026 18:00:00",23.210494,77.425409,PM2.5,18,57,33
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","09-07-2026 18:00:00",23.233584,77.400574,CO,32,36,34
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","09-07-2026 18:00:00",23.264759,77.381568,PM2.5,35,68,44
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","09-07-2026 18:00:00",23.264759,77.381568,NO2,9,23,15
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","09-07-2026 18:00:00",22.9682591,76.064118,PM2.5,33,76,57
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","09-07-2026 18:00:00",26.200388,78.147714,PM2.5,28,60,43
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","09-07-2026 18:00:00",26.259242,78.216432,CO,47,54,50
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","09-07-2026 18:00:00",26.203442,78.193251,PM10,26,51,35
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","09-07-2026 18:00:00",26.203442,78.193251,SO2,2,38,17
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","09-07-2026 18:00:00",26.203442,78.193251,CO,27,44,34
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","09-07-2026 18:00:00",22.678,75.8559,CO,86,92,90
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","09-07-2026 18:00:00",22.678,75.8559,OZONE,5,6,5
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","09-07-2026 18:00:00",22.7524,75.8872,PM2.5,10,44,33
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","09-07-2026 18:00:00",22.431,75.5213,PM2.5,23,63,40
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","09-07-2026 18:00:00",22.431,75.5213,NH3,4,5,5
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","09-07-2026 18:00:00",22.431,75.5213,SO2,18,24,22
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","09-07-2026 18:00:00",22.431,75.5213,CO,23,33,28
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","09-07-2026 18:00:00",23.168606,79.932247,PM10,11,87,48
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","09-07-2026 18:00:00",23.168606,79.932247,NO2,14,31,23
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","09-07-2026 18:00:00",23.707909,86.41467,NH3,3,3,3
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","09-07-2026 18:00:00",12.917348,77.622813,PM10,34,112,73
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","09-07-2026 18:00:00",12.917348,77.622813,SO2,0,4,1
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","09-07-2026 18:00:00",12.938539,77.5901,NH3,1,1,1
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","09-07-2026 18:00:00",12.9352049,77.6814488,PM2.5,55,61,60
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","09-07-2026 18:00:00",12.9352049,77.6814488,OZONE,20,25,23
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","09-07-2026 18:00:00",12.920984,77.584908,NH3,1,1,1
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","09-07-2026 18:00:00",13.003872,77.664217,PM10,68,76,75
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","09-07-2026 18:00:00",12.990328,77.5431385,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","09-07-2026 18:00:00",12.9756843,77.5660749,NO2,27,33,30
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","09-07-2026 18:00:00",12.9756843,77.5660749,OZONE,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","09-07-2026 18:00:00",15.3714823,75.1160168,NH3,1,3,1
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","09-07-2026 18:00:00",15.3714823,75.1160168,OZONE,24,31,26
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","09-07-2026 18:00:00",17.336318,76.847397,NO2,11,17,13
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","09-07-2026 18:00:00",17.336318,76.847397,NH3,2,3,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","09-07-2026 18:00:00",17.336318,76.847397,OZONE,13,16,14
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","09-07-2026 18:00:00",14.816666,74.141003,PM2.5,35,70,45
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","09-07-2026 18:00:00",14.816666,74.141003,SO2,12,23,19
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","09-07-2026 18:00:00",15.34763,76.181767,PM10,13,51,24
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","09-07-2026 18:00:00",15.34763,76.181767,OZONE,6,7,6
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","09-07-2026 18:00:00",12.733409,77.298051,PM10,21,57,35
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","09-07-2026 18:00:00",13.94,75.555917,PM10,34,47,41
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","09-07-2026 18:00:00",28.52123,76.37138,CO,34,38,36
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","09-07-2026 18:00:00",29.5364,75.0158,NO2,15,23,19
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","09-07-2026 18:00:00",29.5364,75.0158,CO,52,59,55
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","09-07-2026 18:00:00",30.1480566,77.2893471,OZONE,62,76,65
India,"Jammu and Kashmir",Pampore,"Khrew, Pampore - JKPCC","09-07-2026 18:00:00",34.031606,75.009712,PM2.5,14,39,26
India,"Jammu and Kashmir",Pampore,"Khrew, Pampore - JKPCC","09-07-2026 18:00:00",34.031606,75.009712,SO2,0,1,0
India,"Jammu and Kashmir",Pampore,"Khrew, Pampore - JKPCC","09-07-2026 18:00:00",34.031606,75.009712,OZONE,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","09-07-2026 18:00:00",23.80569,86.44268,NO2,93,155,103
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","09-07-2026 18:00:00",23.707909,86.41467,PM10,61,484,112
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","09-07-2026 18:00:00",12.7816279,77.6299145,OZONE,28,29,29
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","09-07-2026 18:00:00",12.951913,77.539784,PM2.5,13,36,23
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","09-07-2026 18:00:00",12.951913,77.539784,NH3,3,3,3
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","09-07-2026 18:00:00",12.951913,77.539784,OZONE,28,34,30
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","09-07-2026 18:00:00",11.55358,76.55521,CO,22,25,24
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","09-07-2026 18:00:00",13.428828,77.731418,PM10,22,128,48
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","09-07-2026 18:00:00",13.428828,77.731418,NH3,1,1,1
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","09-07-2026 18:00:00",13.328028,75.797056,CO,11,45,20
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","09-07-2026 18:00:00",13.328028,75.797056,OZONE,9,41,25
